date_in,date_out,ticker,entry_px,exit_px,gross_ret,net_ret
2021-04-22,2021-05-06,BAJAJ-AUTO,3695.42603597168,3926.18397935791,0.06244420565856479,0.06244420565856479
2021-04-22,2021-05-06,ONGC,103.4928094683075,109.8299475,0.06123264083997171,0.06123264083997171
2021-04-22,2021-05-06,DIVISLAB,3769.5575025000003,4047.56982814209,0.0737519789677461,0.0737519789677461
2021-04-22,2021-05-06,WIPRO,244.252065186615,255.1740624197388,0.0447160896051344,0.0447160896051344
2021-04-22,2021-05-06,COALINDIA,125.526443563385,134.08718008026122,0.06819867012764891,0.06819867012764891
2021-04-22,2021-05-06,BAJAJFINSV,989.1393266528321,1098.593394827881,0.11065586538292105,0.11065586538292105
2021-04-23,2021-05-07,TATASTEEL,92.91265114929202,117.78452525802612,0.2676909312249629,0.2676909312249629
2021-04-23,2021-05-07,NMDC,35.659440424652104,47.155215162124634,0.32237675635328444,0.32237675635328444
2021-04-23,2021-05-07,DIVISLAB,3794.1508475000005,4013.7492262841797,0.05787813600739522,0.05787813600739522
2021-04-23,2021-05-07,BAJFINANCE,468.558430574646,547.286867064209,0.16802266558945367,0.16802266558945367
2021-04-23,2021-05-07,ICICIPRULI,514.3522685070801,559.6097325000001,0.08798923765667621,0.08798923765667621
2021-04-23,2021-05-07,JSWSTEEL,637.8208985070802,754.0660326605225,0.18225356745997545,0.18225356745997545
2021-04-23,2021-05-07,COALINDIA,126.63063303169251,136.32860758026123,0.07658474348889621,0.07658474348889621
2021-04-23,2021-05-07,WIPRO,238.75621462677,256.64344875,0.07491840223380897,0.07491840223380897
2021-04-23,2021-05-07,BAJAJ-AUTO,3686.4922250000004,3852.0176825,0.044900530747762346,0.044900530747762346
2021-04-23,2021-05-07,ONGC,102.79014553169252,111.0253724598694,0.08011689141579992,0.08011689141579992
2021-04-26,2021-05-10,TATASTEEL,94.43342268661502,121.17157277809144,0.2831428675439325,0.2831428675439325
2021-04-26,2021-05-10,NMDC,36.68820169555664,51.0475931930542,0.39138989740226604,0.39138989740226604
2021-04-26,2021-05-10,ICICIPRULI,545.9722835070801,554.1804848394776,0.015034098946693275,0.015034098946693275
2021-04-26,2021-05-10,DIVISLAB,3798.768471528321,4123.529072431641,0.08549102250831897,0.08549102250831897
2021-04-26,2021-05-10,BAJFINANCE,475.45962432464603,547.6554525,0.15184428809891615,0.15184428809891615
2021-04-26,2021-05-10,ONGC,103.191671063385,113.46604252006532,0.09956589859242926,0.09956589859242926
2021-04-26,2021-05-10,WIPRO,241.06496537323002,261.97307133026123,0.08673224632480347,0.08673224632480347
2021-04-26,2021-05-10,BAJAJ-AUTO,3753.0951165283204,3853.9103462158205,0.026861890401742805,0.026861890401742805
2021-04-26,2021-05-10,COALINDIA,127.43367643661502,146.4897425401306,0.14953712893148774,0.14953712893148774
2021-04-26,2021-05-10,INDUSINDBK,862.82487324646,941.7980503210448,0.09152862825736663,0.09152862825736663
2021-04-27,2021-05-11,TATASTEEL,98.14752428169251,122.91988349197388,0.25239922648667523,0.25239922648667523
