date,ticker,in_universe_flag
2021-09-29,NESTLEIND,True
2021-09-29,NMDC,True
2021-09-29,NTPC,True
2021-09-29,ONGC,True
2021-09-29,PEL,True
2021-09-29,PIDILITIND,True
2021-09-29,POWERGRID,True
2021-09-29,RELIANCE,True
2021-09-29,SBILIFE,True
2021-09-29,SBIN,True
2021-09-29,SIEMENS,True
2021-09-29,SUNPHARMA,True
2021-09-29,TATASTEEL,True
2021-09-29,TCS,True
2021-09-29,TECHM,True
2021-09-29,TITAN,True
2021-09-29,ULTRACEMCO,True
2021-09-29,UPL,True
2021-09-29,VOLTAS,True
2021-09-29,WIPRO,True
2021-09-30,ADANIGREEN,True
2021-09-30,ADANIPORTS,True
2021-09-30,APOLLOHOSP,True
2021-09-30,ASIANPAINT,True
2021-09-30,AXISBANK,True
2021-09-30,BAJAJ-AUTO,True
2021-09-30,BAJAJFINSV,True
2021-09-30,BAJFINANCE,True
2021-09-30,BANDHANBNK,True
2021-09-30,BHARTIARTL,True
2021-09-30,BRITANNIA,True
2021-09-30,COALINDIA,True
2021-09-30,DIVISLAB,True
2021-09-30,DLF,True
2021-09-30,DRREDDY,True
2021-09-30,EICHERMOT,True
2021-09-30,GODREJCP,True
2021-09-30,GRASIM,True
2021-09-30,HAVELLS,True
2021-09-30,HCLTECH,True
2021-09-30,HDFCBANK,True
2021-09-30,HEROMOTOCO,True
2021-09-30,HINDALCO,True
2021-09-30,HINDUNILVR,True
2021-09-30,ICICIBANK,True
2021-09-30,ICICIGI,True
2021-09-30,ICICIPRULI,True
2021-09-30,INDUSINDBK,True
2021-09-30,INFY,True
2021-09-30,ITC,True
2021-09-30,JSWSTEEL,True
2021-09-30,KOTAKBANK,True
2021-09-30,LT,True
2021-09-30,M&M,True
2021-09-30,MARUTI,True
2021-09-30,MUTHOOTFIN,True
2021-09-30,NESTLEIND,True
2021-09-30,NMDC,True
2021-09-30,NTPC,True
2021-09-30,ONGC,True
2021-09-30,PEL,True
2021-09-30,PIDILITIND,True
2021-09-30,POWERGRID,True
2021-09-30,RELIANCE,True
2021-09-30,SBILIFE,True
2021-09-30,SBIN,True
2021-09-30,SIEMENS,True
2021-09-30,SUNPHARMA,True
2021-09-30,TATASTEEL,True
2021-09-30,TCS,True
2021-09-30,TECHM,True
2021-09-30,TITAN,True
2021-09-30,ULTRACEMCO,True
2021-09-30,UPL,True
2021-09-30,VOLTAS,True
2021-09-30,WIPRO,True
2021-10-01,ADANIGREEN,True
2021-10-01,ADANIPORTS,True
2021-10-01,APOLLOHOSP,True
2021-10-01,ASIANPAINT,True
2021-10-01,AXISBANK,True
2021-10-01,BAJAJ-AUTO,True
2021-10-01,BAJAJFINSV,True
2021-10-01,BAJFINANCE,True
2021-10-01,BANDHANBNK,True
2021-10-01,BHARTIARTL,True
2021-10-01,BRITANNIA,True
2021-10-01,COALINDIA,True
2021-10-01,DIVISLAB,True
2021-10-01,DLF,True
2021-10-01,DRREDDY,True
2021-10-01,EICHERMOT,True
2021-10-01,GODREJCP,True
2021-10-01,GRASIM,True
2021-10-01,HAVELLS,True
2021-10-01,HCLTECH,True
2021-10-01,HDFCBANK,True
2021-10-01,HEROMOTOCO,True
2021-10-01,HINDALCO,True
2021-10-01,HINDUNILVR,True
2021-10-01,ICICIBANK,True
2021-10-01,ICICIGI,True
2021-10-01,ICICIPRULI,True
2021-10-01,INDUSINDBK,True
2021-10-01,INFY,True
2021-10-01,ITC,True
2021-10-01,JSWSTEEL,True
2021-10-01,KOTAKBANK,True
2021-10-01,LT,True
2021-10-01,M&M,True
2021-10-01,MARUTI,True
2021-10-01,MUTHOOTFIN,True
2021-10-01,NESTLEIND,True
2021-10-01,NMDC,True
2021-10-01,NTPC,True
2021-10-01,ONGC,True
2021-10-01,PEL,True
2021-10-01,PIDILITIND,True
2021-10-01,POWERGRID,True
2021-10-01,RELIANCE,True
2021-10-01,SBILIFE,True
2021-10-01,SBIN,True
2021-10-01,SIEMENS,True
2021-10-01,SUNPHARMA,True
2021-10-01,TATASTEEL,True
2021-10-01,TCS,True
2021-10-01,TECHM,True
2021-10-01,TITAN,True
2021-10-01,ULTRACEMCO,True
2021-10-01,UPL,True
2021-10-01,VOLTAS,True
2021-10-01,WIPRO,True
2021-10-04,ADANIGREEN,True
2021-10-04,ADANIPORTS,True
2021-10-04,APOLLOHOSP,True
2021-10-04,ASIANPAINT,True
2021-10-04,AXISBANK,True
2021-10-04,BAJAJ-AUTO,True
2021-10-04,BAJAJFINSV,True
2021-10-04,BAJFINANCE,True
2021-10-04,BANDHANBNK,True
2021-10-04,BHARTIARTL,True
2021-10-04,BRITANNIA,True
2021-10-04,COALINDIA,True
2021-10-04,DIVISLAB,True
2021-10-04,DLF,True
2021-10-04,DRREDDY,True
2021-10-04,EICHERMOT,True
2021-10-04,GODREJCP,True
2021-10-04,GRASIM,True
2021-10-04,HAVELLS,True
2021-10-04,HCLTECH,True
2021-10-04,HDFCBANK,True
2021-10-04,HEROMOTOCO,True
2021-10-04,HINDALCO,True
2021-10-04,HINDUNILVR,True
2021-10-04,ICICIBANK,True
2021-10-04,ICICIGI,True
2021-10-04,ICICIPRULI,True
2021-10-04,INDUSINDBK,True
2021-10-04,INFY,True
2021-10-04,ITC,True
2021-10-04,JSWSTEEL,True
2021-10-04,KOTAKBANK,True
2021-10-04,LT,True
2021-10-04,M&M,True
2021-10-04,MARUTI,True
2021-10-04,MUTHOOTFIN,True
2021-10-04,NESTLEIND,True
2021-10-04,NMDC,True
2021-10-04,NTPC,True
2021-10-04,ONGC,True
2021-10-04,PEL,True
2021-10-04,PIDILITIND,True
2021-10-04,POWERGRID,True
2021-10-04,RELIANCE,True
2021-10-04,SBILIFE,True
2021-10-04,SBIN,True
2021-10-04,SIEMENS,True
2021-10-04,SUNPHARMA,True
2021-10-04,TATASTEEL,True
2021-10-04,TCS,True
2021-10-04,TECHM,True
2021-10-04,TITAN,True
2021-10-04,ULTRACEMCO,True
2021-10-04,UPL,True
2021-10-04,VOLTAS,True
2021-10-04,WIPRO,True
2021-10-05,ADANIGREEN,True
2021-10-05,ADANIPORTS,True
2021-10-05,APOLLOHOSP,True
2021-10-05,ASIANPAINT,True
2021-10-05,AXISBANK,True
2021-10-05,BAJAJ-AUTO,True
2021-10-05,BAJAJFINSV,True
2021-10-05,BAJFINANCE,True
2021-10-05,BANDHANBNK,True
2021-10-05,BHARTIARTL,True
2021-10-05,BRITANNIA,True
2021-10-05,COALINDIA,True
2021-10-05,DIVISLAB,True
2021-10-05,DLF,True
2021-10-05,DRREDDY,True
2021-10-05,EICHERMOT,True
2021-10-05,GODREJCP,True
2021-10-05,GRASIM,True
2021-10-05,HAVELLS,True
2021-10-05,HCLTECH,True
2021-10-05,HDFCBANK,True
2021-10-05,HEROMOTOCO,True
2021-10-05,HINDALCO,True
2021-10-05,HINDUNILVR,True
2021-10-05,ICICIBANK,True
2021-10-05,ICICIGI,True
2021-10-05,ICICIPRULI,True
2021-10-05,INDUSINDBK,True
2021-10-05,INFY,True
2021-10-05,ITC,True
2021-10-05,JSWSTEEL,True
2021-10-05,KOTAKBANK,True
2021-10-05,LT,True
2021-10-05,M&M,True
2021-10-05,MARUTI,True
2021-10-05,MUTHOOTFIN,True
2021-10-05,NESTLEIND,True
2021-10-05,NMDC,True
2021-10-05,NTPC,True
2021-10-05,ONGC,True
2021-10-05,PEL,True
2021-10-05,PIDILITIND,True
2021-10-05,POWERGRID,True
2021-10-05,RELIANCE,True
2021-10-05,SBILIFE,True
2021-10-05,SBIN,True
2021-10-05,SIEMENS,True
2021-10-05,SUNPHARMA,True
2021-10-05,TATASTEEL,True
2021-10-05,TCS,True
2021-10-05,TECHM,True
2021-10-05,TITAN,True
2021-10-05,ULTRACEMCO,True
2021-10-05,UPL,True
2021-10-05,VOLTAS,True
2021-10-05,WIPRO,True
2021-10-06,ADANIGREEN,True
2021-10-06,ADANIPORTS,True
2021-10-06,APOLLOHOSP,True
2021-10-06,ASIANPAINT,True
2021-10-06,AXISBANK,True
2021-10-06,BAJAJ-AUTO,True
2021-10-06,BAJAJFINSV,True
2021-10-06,BAJFINANCE,True
2021-10-06,BANDHANBNK,True
2021-10-06,BHARTIARTL,True
2021-10-06,BRITANNIA,True
2021-10-06,COALINDIA,True
2021-10-06,DIVISLAB,True
2021-10-06,DLF,True
2021-10-06,DRREDDY,True
2021-10-06,EICHERMOT,True
2021-10-06,GODREJCP,True
2021-10-06,GRASIM,True
2021-10-06,HAVELLS,True
2021-10-06,HCLTECH,True
2021-10-06,HDFCBANK,True
2021-10-06,HEROMOTOCO,True
2021-10-06,HINDALCO,True
2021-10-06,HINDUNILVR,True
2021-10-06,ICICIBANK,True
2021-10-06,ICICIGI,True
2021-10-06,ICICIPRULI,True
2021-10-06,INDUSINDBK,True
2021-10-06,INFY,True
2021-10-06,ITC,True
2021-10-06,JSWSTEEL,True
2021-10-06,KOTAKBANK,True
2021-10-06,LT,True
2021-10-06,M&M,True
2021-10-06,MARUTI,True
2021-10-06,MUTHOOTFIN,True
2021-10-06,NESTLEIND,True
2021-10-06,NMDC,True
2021-10-06,NTPC,True
2021-10-06,ONGC,True
2021-10-06,PEL,True
2021-10-06,PIDILITIND,True
2021-10-06,POWERGRID,True
2021-10-06,RELIANCE,True
2021-10-06,SBILIFE,True
2021-10-06,SBIN,True
2021-10-06,SIEMENS,True
2021-10-06,SUNPHARMA,True
2021-10-06,TATASTEEL,True
2021-10-06,TCS,True
2021-10-06,TECHM,True
2021-10-06,TITAN,True
2021-10-06,ULTRACEMCO,True
2021-10-06,UPL,True
2021-10-06,VOLTAS,True
2021-10-06,WIPRO,True
2021-10-07,ADANIGREEN,True
2021-10-07,ADANIPORTS,True
2021-10-07,APOLLOHOSP,True
2021-10-07,ASIANPAINT,True
2021-10-07,AXISBANK,True
2021-10-07,BAJAJ-AUTO,True
2021-10-07,BAJAJFINSV,True
2021-10-07,BAJFINANCE,True
2021-10-07,BANDHANBNK,True
2021-10-07,BHARTIARTL,True
2021-10-07,BRITANNIA,True
2021-10-07,COALINDIA,True
2021-10-07,DIVISLAB,True
2021-10-07,DLF,True
2021-10-07,DRREDDY,True
2021-10-07,EICHERMOT,True
2021-10-07,GODREJCP,True
2021-10-07,GRASIM,True
2021-10-07,HAVELLS,True
2021-10-07,HCLTECH,True
2021-10-07,HDFCBANK,True
2021-10-07,HEROMOTOCO,True
2021-10-07,HINDALCO,True
2021-10-07,HINDUNILVR,True
2021-10-07,ICICIBANK,True
2021-10-07,ICICIGI,True
2021-10-07,ICICIPRULI,True
2021-10-07,INDUSINDBK,True
2021-10-07,INFY,True
2021-10-07,ITC,True
2021-10-07,JSWSTEEL,True
2021-10-07,KOTAKBANK,True
2021-10-07,LT,True
2021-10-07,M&M,True
2021-10-07,MARUTI,True
2021-10-07,MUTHOOTFIN,True
2021-10-07,NESTLEIND,True
2021-10-07,NMDC,True
2021-10-07,NTPC,True
2021-10-07,ONGC,True
2021-10-07,PEL,True
2021-10-07,PIDILITIND,True
2021-10-07,POWERGRID,True
2021-10-07,RELIANCE,True
2021-10-07,SBILIFE,True
2021-10-07,SBIN,True
2021-10-07,SIEMENS,True
2021-10-07,SUNPHARMA,True
2021-10-07,TATASTEEL,True
2021-10-07,TCS,True
2021-10-07,TECHM,True
2021-10-07,TITAN,True
2021-10-07,ULTRACEMCO,True
2021-10-07,UPL,True
2021-10-07,VOLTAS,True
2021-10-07,WIPRO,True
2021-10-08,ADANIGREEN,True
2021-10-08,ADANIPORTS,True
2021-10-08,APOLLOHOSP,True
2021-10-08,ASIANPAINT,True
2021-10-08,AXISBANK,True
2021-10-08,BAJAJ-AUTO,True
2021-10-08,BAJAJFINSV,True
2021-10-08,BAJFINANCE,True
2021-10-08,BANDHANBNK,True
2021-10-08,BHARTIARTL,True
2021-10-08,BRITANNIA,True
2021-10-08,COALINDIA,True
2021-10-08,DIVISLAB,True
2021-10-08,DLF,True
2021-10-08,DRREDDY,True
2021-10-08,EICHERMOT,True
2021-10-08,GODREJCP,True
2021-10-08,GRASIM,True
2021-10-08,HAVELLS,True
2021-10-08,HCLTECH,True
2021-10-08,HDFCBANK,True
2021-10-08,HEROMOTOCO,True
2021-10-08,HINDALCO,True
2021-10-08,HINDUNILVR,True
2021-10-08,ICICIBANK,True
2021-10-08,ICICIGI,True
2021-10-08,ICICIPRULI,True
2021-10-08,INDUSINDBK,True
2021-10-08,INFY,True
2021-10-08,ITC,True
2021-10-08,JSWSTEEL,True
2021-10-08,KOTAKBANK,True
2021-10-08,LT,True
2021-10-08,M&M,True
2021-10-08,MARUTI,True
2021-10-08,MUTHOOTFIN,True
2021-10-08,NESTLEIND,True
2021-10-08,NMDC,True
2021-10-08,NTPC,True
2021-10-08,ONGC,True
2021-10-08,PEL,True
2021-10-08,PIDILITIND,True
2021-10-08,POWERGRID,True
2021-10-08,RELIANCE,True
2021-10-08,SBILIFE,True
2021-10-08,SBIN,True
2021-10-08,SIEMENS,True
2021-10-08,SUNPHARMA,True
2021-10-08,TATASTEEL,True
2021-10-08,TCS,True
2021-10-08,TECHM,True
2021-10-08,TITAN,True
2021-10-08,ULTRACEMCO,True
2021-10-08,UPL,True
2021-10-08,VOLTAS,True
2021-10-08,WIPRO,True
2021-10-11,ADANIGREEN,True
2021-10-11,ADANIPORTS,True
2021-10-11,APOLLOHOSP,True
2021-10-11,ASIANPAINT,True
2021-10-11,AXISBANK,True
2021-10-11,BAJAJ-AUTO,True
2021-10-11,BAJAJFINSV,True
2021-10-11,BAJFINANCE,True
2021-10-11,BANDHANBNK,True
2021-10-11,BHARTIARTL,True
2021-10-11,BRITANNIA,True
2021-10-11,COALINDIA,True
2021-10-11,DIVISLAB,True
2021-10-11,DLF,True
2021-10-11,DRREDDY,True
2021-10-11,EICHERMOT,True
2021-10-11,GODREJCP,True
2021-10-11,GRASIM,True
2021-10-11,HAVELLS,True
2021-10-11,HCLTECH,True
2021-10-11,HDFCBANK,True
2021-10-11,HEROMOTOCO,True
2021-10-11,HINDALCO,True
2021-10-11,HINDUNILVR,True
2021-10-11,ICICIBANK,True
2021-10-11,ICICIGI,True
2021-10-11,ICICIPRULI,True
2021-10-11,INDUSINDBK,True
2021-10-11,INFY,True
2021-10-11,ITC,True
2021-10-11,JSWSTEEL,True
2021-10-11,KOTAKBANK,True
2021-10-11,LT,True
2021-10-11,M&M,True
2021-10-11,MARUTI,True
2021-10-11,MUTHOOTFIN,True
2021-10-11,NESTLEIND,True
2021-10-11,NMDC,True
2021-10-11,NTPC,True
2021-10-11,ONGC,True
2021-10-11,PEL,True
2021-10-11,PIDILITIND,True
2021-10-11,POWERGRID,True
2021-10-11,RELIANCE,True
2021-10-11,SBILIFE,True
2021-10-11,SBIN,True
2021-10-11,SIEMENS,True
2021-10-11,SUNPHARMA,True
2021-10-11,TATASTEEL,True
2021-10-11,TCS,True
2021-10-11,TECHM,True
2021-10-11,TITAN,True
2021-10-11,ULTRACEMCO,True
2021-10-11,UPL,True
2021-10-11,VOLTAS,True
2021-10-11,WIPRO,True
2021-10-12,ADANIGREEN,True
2021-10-12,ADANIPORTS,True
2021-10-12,APOLLOHOSP,True
2021-10-12,ASIANPAINT,True
2021-10-12,AXISBANK,True
2021-10-12,BAJAJ-AUTO,True
2021-10-12,BAJAJFINSV,True
2021-10-12,BAJFINANCE,True
2021-10-12,BANDHANBNK,True
2021-10-12,BHARTIARTL,True
2021-10-12,BRITANNIA,True
2021-10-12,COALINDIA,True
2021-10-12,DIVISLAB,True
2021-10-12,DLF,True
2021-10-12,DRREDDY,True
2021-10-12,EICHERMOT,True
2021-10-12,GODREJCP,True
2021-10-12,GRASIM,True
2021-10-12,HAVELLS,True
2021-10-12,HCLTECH,True
2021-10-12,HDFCBANK,True
2021-10-12,HEROMOTOCO,True
2021-10-12,HINDALCO,True
2021-10-12,HINDUNILVR,True
2021-10-12,ICICIBANK,True
2021-10-12,ICICIGI,True
2021-10-12,ICICIPRULI,True
2021-10-12,INDUSINDBK,True
2021-10-12,INFY,True
2021-10-12,ITC,True
2021-10-12,JSWSTEEL,True
2021-10-12,KOTAKBANK,True
2021-10-12,LT,True
2021-10-12,M&M,True
2021-10-12,MARUTI,True
2021-10-12,MUTHOOTFIN,True
2021-10-12,NESTLEIND,True
2021-10-12,NMDC,True
2021-10-12,NTPC,True
2021-10-12,ONGC,True
2021-10-12,PEL,True
2021-10-12,PIDILITIND,True
2021-10-12,POWERGRID,True
2021-10-12,RELIANCE,True
2021-10-12,SBILIFE,True
2021-10-12,SBIN,True
2021-10-12,SIEMENS,True
2021-10-12,SUNPHARMA,True
2021-10-12,TATASTEEL,True
2021-10-12,TCS,True
2021-10-12,TECHM,True
2021-10-12,TITAN,True
2021-10-12,ULTRACEMCO,True
2021-10-12,UPL,True
2021-10-12,VOLTAS,True
2021-10-12,WIPRO,True
2021-10-13,ADANIGREEN,True
2021-10-13,ADANIPORTS,True
2021-10-13,APOLLOHOSP,True
2021-10-13,ASIANPAINT,True
2021-10-13,AXISBANK,True
2021-10-13,BAJAJ-AUTO,True
2021-10-13,BAJAJFINSV,True
2021-10-13,BAJFINANCE,True
2021-10-13,BANDHANBNK,True
2021-10-13,BHARTIARTL,True
2021-10-13,BRITANNIA,True
2021-10-13,COALINDIA,True
2021-10-13,DIVISLAB,True
2021-10-13,DLF,True
2021-10-13,DRREDDY,True
2021-10-13,EICHERMOT,True
2021-10-13,GODREJCP,True
2021-10-13,GRASIM,True
2021-10-13,HAVELLS,True
2021-10-13,HCLTECH,True
2021-10-13,HDFCBANK,True
2021-10-13,HEROMOTOCO,True
2021-10-13,HINDALCO,True
2021-10-13,HINDUNILVR,True
2021-10-13,ICICIBANK,True
2021-10-13,ICICIGI,True
2021-10-13,ICICIPRULI,True
2021-10-13,INDUSINDBK,True
2021-10-13,INFY,True
2021-10-13,ITC,True
2021-10-13,JSWSTEEL,True
2021-10-13,KOTAKBANK,True
2021-10-13,LT,True
2021-10-13,M&M,True
2021-10-13,MARUTI,True
2021-10-13,MUTHOOTFIN,True
2021-10-13,NESTLEIND,True
2021-10-13,NMDC,True
2021-10-13,NTPC,True
2021-10-13,ONGC,True
2021-10-13,PEL,True
2021-10-13,PIDILITIND,True
2021-10-13,POWERGRID,True
2021-10-13,RELIANCE,True
2021-10-13,SBILIFE,True
2021-10-13,SBIN,True
2021-10-13,SIEMENS,True
2021-10-13,SUNPHARMA,True
2021-10-13,TATASTEEL,True
2021-10-13,TCS,True
2021-10-13,TECHM,True
2021-10-13,TITAN,True
2021-10-13,ULTRACEMCO,True
2021-10-13,UPL,True
2021-10-13,VOLTAS,True
2021-10-13,WIPRO,True
2021-10-14,ADANIGREEN,True
2021-10-14,ADANIPORTS,True
2021-10-14,APOLLOHOSP,True
2021-10-14,ASIANPAINT,True
2021-10-14,AXISBANK,True
2021-10-14,BAJAJ-AUTO,True
2021-10-14,BAJAJFINSV,True
2021-10-14,BAJFINANCE,True
2021-10-14,BANDHANBNK,True
2021-10-14,BHARTIARTL,True
2021-10-14,BRITANNIA,True
2021-10-14,COALINDIA,True
2021-10-14,DIVISLAB,True
2021-10-14,DLF,True
2021-10-14,DRREDDY,True
2021-10-14,EICHERMOT,True
2021-10-14,GODREJCP,True
2021-10-14,GRASIM,True
2021-10-14,HAVELLS,True
2021-10-14,HCLTECH,True
2021-10-14,HDFCBANK,True
2021-10-14,HEROMOTOCO,True
2021-10-14,HINDALCO,True
2021-10-14,HINDUNILVR,True
2021-10-14,ICICIBANK,True
2021-10-14,ICICIGI,True
2021-10-14,ICICIPRULI,True
2021-10-14,INDUSINDBK,True
2021-10-14,INFY,True
2021-10-14,ITC,True
2021-10-14,JSWSTEEL,True
2021-10-14,KOTAKBANK,True
2021-10-14,LT,True
2021-10-14,M&M,True
2021-10-14,MARUTI,True
2021-10-14,MUTHOOTFIN,True
2021-10-14,NESTLEIND,True
2021-10-14,NMDC,True
2021-10-14,NTPC,True
2021-10-14,ONGC,True
2021-10-14,PEL,True
2021-10-14,PIDILITIND,True
2021-10-14,POWERGRID,True
2021-10-14,RELIANCE,True
2021-10-14,SBILIFE,True
2021-10-14,SBIN,True
2021-10-14,SIEMENS,True
2021-10-14,SUNPHARMA,True
2021-10-14,TATASTEEL,True
2021-10-14,TCS,True
2021-10-14,TECHM,True
2021-10-14,TITAN,True
2021-10-14,ULTRACEMCO,True
2021-10-14,UPL,True
2021-10-14,VOLTAS,True
2021-10-14,WIPRO,True
2021-10-18,ADANIGREEN,True
2021-10-18,ADANIPORTS,True
2021-10-18,APOLLOHOSP,True
2021-10-18,ASIANPAINT,True
2021-10-18,AXISBANK,True
2021-10-18,BAJAJ-AUTO,True
2021-10-18,BAJAJFINSV,True
2021-10-18,BAJFINANCE,True
2021-10-18,BANDHANBNK,True
2021-10-18,BHARTIARTL,True
2021-10-18,BRITANNIA,True
2021-10-18,COALINDIA,True
2021-10-18,DIVISLAB,True
2021-10-18,DLF,True
2021-10-18,DRREDDY,True
2021-10-18,EICHERMOT,True
2021-10-18,GODREJCP,True
2021-10-18,GRASIM,True
2021-10-18,HAVELLS,True
2021-10-18,HCLTECH,True
2021-10-18,HDFCBANK,True
2021-10-18,HEROMOTOCO,True
2021-10-18,HINDALCO,True
2021-10-18,HINDUNILVR,True
2021-10-18,ICICIBANK,True
2021-10-18,ICICIGI,True
2021-10-18,ICICIPRULI,True
2021-10-18,INDUSINDBK,True
2021-10-18,INFY,True
2021-10-18,ITC,True
2021-10-18,JSWSTEEL,True
2021-10-18,KOTAKBANK,True
2021-10-18,LT,True
2021-10-18,M&M,True
2021-10-18,MARUTI,True
2021-10-18,MUTHOOTFIN,True
2021-10-18,NESTLEIND,True
2021-10-18,NMDC,True
2021-10-18,NTPC,True
2021-10-18,ONGC,True
2021-10-18,PEL,True
2021-10-18,PIDILITIND,True
2021-10-18,POWERGRID,True
2021-10-18,RELIANCE,True
2021-10-18,SBILIFE,True
2021-10-18,SBIN,True
2021-10-18,SIEMENS,True
2021-10-18,SUNPHARMA,True
2021-10-18,TATASTEEL,True
2021-10-18,TCS,True
2021-10-18,TECHM,True
2021-10-18,TITAN,True
2021-10-18,ULTRACEMCO,True
2021-10-18,UPL,True
2021-10-18,VOLTAS,True
2021-10-18,WIPRO,True
2021-10-19,ADANIGREEN,True
2021-10-19,ADANIPORTS,True
2021-10-19,APOLLOHOSP,True
2021-10-19,ASIANPAINT,True
2021-10-19,AXISBANK,True
2021-10-19,BAJAJ-AUTO,True
2021-10-19,BAJAJFINSV,True
2021-10-19,BAJFINANCE,True
2021-10-19,BANDHANBNK,True
2021-10-19,BHARTIARTL,True
2021-10-19,BRITANNIA,True
2021-10-19,COALINDIA,True
2021-10-19,DIVISLAB,True
2021-10-19,DLF,True
2021-10-19,DRREDDY,True
2021-10-19,EICHERMOT,True
2021-10-19,GODREJCP,True
2021-10-19,GRASIM,True
2021-10-19,HAVELLS,True
2021-10-19,HCLTECH,True
2021-10-19,HDFCBANK,True
2021-10-19,HEROMOTOCO,True
2021-10-19,HINDALCO,True
2021-10-19,HINDUNILVR,True
2021-10-19,ICICIBANK,True
2021-10-19,ICICIGI,True
2021-10-19,ICICIPRULI,True
2021-10-19,INDUSINDBK,True
2021-10-19,INFY,True
2021-10-19,ITC,True
2021-10-19,JSWSTEEL,True
2021-10-19,KOTAKBANK,True
2021-10-19,LT,True
2021-10-19,M&M,True
2021-10-19,MARUTI,True
2021-10-19,MUTHOOTFIN,True
2021-10-19,NESTLEIND,True
2021-10-19,NMDC,True
2021-10-19,NTPC,True
2021-10-19,ONGC,True
2021-10-19,PEL,True
2021-10-19,PIDILITIND,True
2021-10-19,POWERGRID,True
2021-10-19,RELIANCE,True
2021-10-19,SBILIFE,True
2021-10-19,SBIN,True
2021-10-19,SIEMENS,True
2021-10-19,SUNPHARMA,True
2021-10-19,TATASTEEL,True
2021-10-19,TCS,True
2021-10-19,TECHM,True
2021-10-19,TITAN,True
2021-10-19,ULTRACEMCO,True
2021-10-19,UPL,True
2021-10-19,VOLTAS,True
2021-10-19,WIPRO,True
2021-10-20,ADANIGREEN,True
2021-10-20,ADANIPORTS,True
2021-10-20,APOLLOHOSP,True
2021-10-20,ASIANPAINT,True
2021-10-20,AXISBANK,True
2021-10-20,BAJAJ-AUTO,True
2021-10-20,BAJAJFINSV,True
2021-10-20,BAJFINANCE,True
2021-10-20,BANDHANBNK,True
2021-10-20,BHARTIARTL,True
2021-10-20,BRITANNIA,True
2021-10-20,COALINDIA,True
2021-10-20,DIVISLAB,True
2021-10-20,DLF,True
2021-10-20,DRREDDY,True
2021-10-20,EICHERMOT,True
2021-10-20,GODREJCP,True
2021-10-20,GRASIM,True
2021-10-20,HAVELLS,True
2021-10-20,HCLTECH,True
2021-10-20,HDFCBANK,True
2021-10-20,HEROMOTOCO,True
2021-10-20,HINDALCO,True
2021-10-20,HINDUNILVR,True
2021-10-20,ICICIBANK,True
2021-10-20,ICICIGI,True
2021-10-20,ICICIPRULI,True
2021-10-20,INDUSINDBK,True
2021-10-20,INFY,True
2021-10-20,ITC,True
2021-10-20,JSWSTEEL,True
2021-10-20,KOTAKBANK,True
2021-10-20,LT,True
2021-10-20,M&M,True
2021-10-20,MARUTI,True
2021-10-20,MUTHOOTFIN,True
2021-10-20,NESTLEIND,True
2021-10-20,NMDC,True
2021-10-20,NTPC,True
2021-10-20,ONGC,True
2021-10-20,PEL,True
2021-10-20,PIDILITIND,True
2021-10-20,POWERGRID,True
2021-10-20,RELIANCE,True
2021-10-20,SBILIFE,True
2021-10-20,SBIN,True
2021-10-20,SIEMENS,True
2021-10-20,SUNPHARMA,True
2021-10-20,TATASTEEL,True
2021-10-20,TCS,True
2021-10-20,TECHM,True
2021-10-20,TITAN,True
2021-10-20,ULTRACEMCO,True
2021-10-20,UPL,True
2021-10-20,VOLTAS,True
2021-10-20,WIPRO,True
2021-10-21,ADANIGREEN,True
2021-10-21,ADANIPORTS,True
2021-10-21,APOLLOHOSP,True
2021-10-21,ASIANPAINT,True
2021-10-21,AXISBANK,True
2021-10-21,BAJAJ-AUTO,True
2021-10-21,BAJAJFINSV,True
2021-10-21,BAJFINANCE,True
2021-10-21,BANDHANBNK,True
2021-10-21,BHARTIARTL,True
2021-10-21,BRITANNIA,True
2021-10-21,COALINDIA,True
2021-10-21,DIVISLAB,True
2021-10-21,DLF,True
2021-10-21,DRREDDY,True
2021-10-21,EICHERMOT,True
2021-10-21,GODREJCP,True
2021-10-21,GRASIM,True
2021-10-21,HAVELLS,True
2021-10-21,HCLTECH,True
2021-10-21,HDFCBANK,True
2021-10-21,HEROMOTOCO,True
2021-10-21,HINDALCO,True
2021-10-21,HINDUNILVR,True
2021-10-21,ICICIBANK,True
2021-10-21,ICICIGI,True
2021-10-21,ICICIPRULI,True
2021-10-21,INDUSINDBK,True
2021-10-21,INFY,True
2021-10-21,ITC,True
2021-10-21,JSWSTEEL,True
2021-10-21,KOTAKBANK,True
2021-10-21,LT,True
2021-10-21,M&M,True
2021-10-21,MARUTI,True
2021-10-21,MUTHOOTFIN,True
2021-10-21,NESTLEIND,True
2021-10-21,NMDC,True
2021-10-21,NTPC,True
2021-10-21,ONGC,True
2021-10-21,PEL,True
2021-10-21,PIDILITIND,True
2021-10-21,POWERGRID,True
2021-10-21,RELIANCE,True
2021-10-21,SBILIFE,True
2021-10-21,SBIN,True
2021-10-21,SIEMENS,True
2021-10-21,SUNPHARMA,True
2021-10-21,TATASTEEL,True
2021-10-21,TCS,True
2021-10-21,TECHM,True
2021-10-21,TITAN,True
2021-10-21,ULTRACEMCO,True
2021-10-21,UPL,True
2021-10-21,VOLTAS,True
2021-10-21,WIPRO,True
2021-10-22,ADANIGREEN,True
2021-10-22,ADANIPORTS,True
